metric_id,metric_name,n_docs,nonmissing_share,mean,median,std,cv,q1,q3,iqr,min,max,p10,p90,mean_median_gap,abs_mean_median_gap,entropy_norm,heterogeneity_level
19.0,relpos_first_pronoun_mean,46,1.0,0.36950235747747867,0.36988577919412036,0.05361656095699026,0.1451047872144042,0.3397323853093745,0.41221018916909374,0.07247780385971925,0.2575017646612074,0.46824895291064256,0.2922404624329948,0.43845577794022883,-0.00038342171664168534,0.00038342171664168534,0.9694581302995651,средняя
20.0,relpos_noun_mean,46,1.0,0.5262696495188082,0.5281059121271632,0.012585123616724817,0.023913831299661605,0.5178042865004387,0.5338985291473973,0.01609424264695858,0.49595500619226446,0.5522549742705746,0.5133302181827821,0.5410385551822492,-0.0018362626083550104,0.0018362626083550104,0.9453892994586762,средняя
21.0,relpos_verb_aux_mean,46,1.0,0.45635403562025645,0.45873739723828044,0.024398190494850397,0.05346329514033867,0.43832510422108706,0.4693545037064701,0.031029399485383025,0.39062256160642245,0.5212893232842153,0.4277804498366185,0.4855384402894556,-0.0023833616180239936,0.0023833616180239936,0.8501149209223755,средняя
22.0,relpos_adj_adv_mean,46,1.0,0.4948431472426024,0.4940999326890531,0.018705654314596556,0.03780117885602627,0.4802462584628932,0.5083267976928092,0.02808053922991599,0.4626416640733787,0.5396443949251887,0.4713840368858785,0.5159892575473642,0.0007432145535493095,0.0007432145535493095,0.9520911228107685,средняя
23.0,relpos_pron_det_adp_mean,46,1.0,0.44132715452161714,0.443209494453432,0.016799438056853206,0.03806572490438119,0.42869872999959346,0.45414834050644937,0.025449610506855902,0.39654429989510137,0.47220702562382477,0.4190351286124587,0.46076259982058143,-0.0018823399318148581,0.0018823399318148581,0.8850659052753634,средняя
24.0,pos_decile_entropy_mean,46,1.0,0.9204185648538632,0.9237365885753437,0.026469370720622668,0.028757971352767385,0.9006451889481746,0.9383433961000427,0.03769820715186811,0.8507185915158593,0.9606716465862865,0.8855225363299265,0.9538199227053044,-0.0033180237214804897,0.0033180237214804897,0.9270130918153676,средняя
26.0,sentence_start_repeat_index,46,1.0,0.13171216248178685,0.11967465158954521,0.08479081338562694,0.6437584182656769,0.07580645161290323,0.167522027432101,0.09171557581919779,0.015384615384615385,0.5025,0.050031269543464665,0.21114488348530902,0.012037510892241643,0.012037510892241643,0.8168632845275787,средняя
27.0,rhetorical_schema_DEC_share,46,1.0,0.0002024390611347133,0.0,0.0009500493554316735,4.693014036453479,0.0,0.0,0.0,0.0,0.004807692307692308,0.0,0.0,0.0002024390611347133,0.0002024390611347133,0.0,средняя
28.0,syntactic_skeleton_ngram_repeat_index,46,1.0,0.8403526148672746,0.8375534558797609,0.03797949970621359,0.045194718305496165,0.8125745643644245,0.8690774785080237,0.0565029141435992,0.7602810611620318,0.9230737646046148,0.7872445827985527,0.8906954904462938,0.0027991589875137057,0.0027991589875137057,0.9394304433607633,средняя
30.0,sentence_length_cv,46,1.0,0.46382984460875737,0.47495543750098357,0.06688692563985262,0.14420573927551394,0.418532211133556,0.49221080945456264,0.07367859832100665,0.34549372253260474,0.6797120475313422,0.37866183445746576,0.5323169017039622,-0.0111255928922262,0.0111255928922262,0.8329750889891078,средняя
31.0,serial_enumeration_index,46,1.0,0.1641475807613481,0.1552869116698904,0.05526414003567635,0.3366734969796729,0.1236670616113744,0.193604033970276,0.0699369723589016,0.06930693069306931,0.30275229357798167,0.10806347150259067,0.22886591015913516,0.008860669091457718,0.008860669091457718,0.8932665720912789,средняя
39.0,overgeneralization_index,46,1.0,0.5635512864455514,0.3333333333333333,0.565096337899218,1.0027416341526103,0.25,0.6858974358974359,0.4358974358974359,0.09375,3.0,0.14285714285714285,1.1,0.2302179531122181,0.2302179531122181,0.6961688280678322,средняя
41.0,abstract_nominalization_density_per_100w,46,1.0,4.971124374776805,4.792471624253729,1.8067701280484882,0.3634530122030208,3.8077262037927064,5.530749849346853,1.723023645554147,1.1930123561994035,10.639009702241552,2.7480350589952645,7.536464892108178,0.17865275052307616,0.17865275052307616,0.8837043401821951,средняя
42.0,significance_intensifier_density_per_100w,46,1.0,0.050172220228809114,0.04217776746014592,0.05244636928281861,1.0453268570463554,0.0,0.07888101403843532,0.07888101403843532,0.0,0.24644824586836767,0.0,0.1004155390872559,0.007994452768663195,0.007994452768663195,0.689408322051028,средняя
