metric_id,metric_name,median,mean,iqr,entropy_norm,heterogeneity_level,corpus_value
111.0,punctuation_to_sentence_ratio,5.438202247191011,5.731840295778779,1.6701326100060276,0.8593094028293025,средняя,5.591349739000746
112.0,comma_to_punct_ratio,0.3969270166453265,0.4157497045276258,0.1186486780546186,0.956792284406827,средняя,0.41571085622832754
113.0,sentence_terminal_question_share,0.0,0.007188242116698797,0.00819672131147541,0.5949409703121703,высокая,0.008762117822520506
114.0,sentence_terminal_exclamation_share,0.0,0.004980669221563571,0.0,0.0,средняя,0.011372110365398955
115.0,sentence_terminal_ellipsis_share,0.0,0.00663045790766094,0.010101010101010102,0.6196245552476317,высокая,0.005779269202087994
116.0,function_word_density_per_100w,532.0,638.9777777777778,396.0,0.8545035734622476,средняя,28754.0
117.0,function_word_type_token_ratio,0.12053571428571429,0.13075842278700792,0.06471135940409685,0.879480596446427,средняя,0.00643388745913612
118.0,preposition_density_per_100w,228.0,267.46666666666664,147.0,0.8920614730083816,средняя,12036.0
119.0,unique_prepositions_ratio,0.08450704225352113,0.09838833890269441,0.0478996809641971,0.8817679558292029,средняя,0.004985044865403789
120.0,top_preposition_share,0.40454545454545454,0.39997029886274743,0.06755566138826047,0.8334491436968053,средняя,0.39780658025922233
121.0,conjunction_density_per_100w,124.0,154.62222222222223,121.0,0.8422842547421348,средняя,6958.0
122.0,subordinating_conj_density_per_100w,37.0,49.37777777777778,39.0,0.827838908092034,средняя,2222.0
123.0,coordinating_conj_density_per_100w,86.0,105.24444444444444,76.0,0.8004940896676406,средняя,4736.0
124.0,particles_density_per_100w,42.0,50.977777777777774,47.0,0.7968684145930263,средняя,2294.0
125.0,pronoun_density_per_100w,67.0,85.46666666666667,56.0,0.8054488378188475,средняя,3846.0
126.0,determiner_density_per_100w,53.0,69.84444444444445,50.0,0.7673463299827774,средняя,3143.0
127.0,function_word_entropy,0.8038611236873011,0.8049353260477602,0.04035984358599953,0.9592203249226497,средняя,0.6944307073306659
128.0,stopword_density_per_100w,558.0,629.7333333333333,402.0,0.8596885413629497,средняя,28338.0
129.0,preposition_to_noun_ratio,0.25837988826815644,0.2715185994999468,0.08201115733736761,0.9421878670030941,средняя,0.26902101028162717
130.0,verbs_total_density_per_100w,271.0,315.7111111111111,173.0,0.8695181366826257,средняя,14207.0
131.0,finite_verb_share,0.5548387096774193,0.5552913365434219,0.09020679238577556,0.8846658573427518,средняя,0.5588235294117647
132.0,infinitive_verb_share,0.136986301369863,0.1455035033097951,0.0814034864486576,0.8596885413629497,средняя,0.15009898190045248
133.0,participle_verb_share,0.26199261992619927,0.26857630932723703,0.11847496753715189,0.8596921196024446,средняя,0.26131221719457015
134.0,converb_verb_share,0.02564102564102564,0.03062885081954582,0.025273224043715844,0.8372859137297664,средняя,0.029765271493212668
135.0,imperative_verb_share,0.00558659217877095,0.012529087129325567,0.01791044776119403,0.7235614884808448,высокая,0.013670886075949367
136.0,past_tense_share,0.25416666666666665,0.28032289816780803,0.08486439195100615,0.8289768962664692,средняя,0.285053799596503
137.0,present_tense_share,0.7322175732217573,0.7024904386379126,0.10201502106612936,0.8252822351496477,средняя,0.6988063214525891
138.0,future_tense_share,0.015184381778741865,0.017186663194279393,0.0173992673992674,0.8164508382301945,высокая,0.01613987895090787
139.0,perfective_aspect_share,0.2671232876712329,0.2624254241514512,0.07341882199521846,0.8837389097438674,средняя,0.26498868778280543
140.0,imperfective_aspect_share,0.7328767123287672,0.7375745758485487,0.07341882199521843,0.8837389097438676,средняя,0.7350113122171946
